,UserID,ISBN,BookRating
348012,238120,0316769487,0
348015,238120,0316781010,0
348022,238120,0316969443,0
348028,238120,0345313860,0
348031,238120,0345350499,0
348035,238120,0345369947,0
348042,238120,0345391055,0
348046,238120,0345413350,0
348048,238120,0345422317,0
348057,238120,0345438329,0
348062,238120,0345443284,0
348064,238120,0345445848,0
348076,238120,0374100128,0
348078,238120,0374129983,0
348102,238120,0375500510,0
348109,238120,0375700757,0
348113,238120,0375702709,0
348114,238120,0375703063,0
348115,238120,0375703861,0
348119,238120,0375706410,0
348120,238120,0375706771,0
348121,238120,0375707972,0
348124,238120,0375725784,0
348125,238120,0375727132,0
348126,238120,0375727345,0
348135,238120,0380018179,0
348150,238120,0380727501,0
348153,238120,0380730138,0
348156,238120,038079487X,0
348158,238120,0380813815,0
348174,238120,0385265700,0
348194,238120,0385335482,0
348196,238120,0385335881,0
348197,238120,0385336179,0
348201,238120,0385420161,0
348202,238120,0385424736,0
348209,238120,0385484518,0
348213,238120,038549081X,0
348216,238120,0385497466,0
348218,238120,0385498802,0
348222,238120,0385503822,0
348223,238120,0385503954,0
348224,238120,0385505833,0
348226,238120,038550926X,0
348228,238120,0385511612,0
348230,238120,0385720106,0
348235,238120,0385730586,0
348282,238120,0399145087,0
348283,238120,0399146253,0
348284,238120,0399146431,0
348301,238120,0425121259,0
348304,238120,042513525X,0
348307,238120,0425152251,0
348309,238120,0425154092,0
348313,238120,0425162443,0
348314,238120,0425167313,0
348321,238120,0425180638,0
348324,238120,0439064864,0
348325,238120,0439136350,0
348326,238120,0439139597,0
348327,238120,043935806X,0
348334,238120,0440202043,0
348340,238120,0440221471,0
348341,238120,0440222656,0
348343,238120,0440224624,0
348344,238120,0440224675,0
348347,238120,0440225701,0
348348,238120,0440226104,0
348349,238120,0440226430,0
348352,238120,0440414806,0
348368,238120,0446350982,0
348371,238120,0446365386,0
348377,238120,044651652X,0
348378,238120,0446516538,0
348394,238120,0446523569,0
348398,238120,0446527165,0
348400,238120,0446532231,0
348404,238120,0446605239,0
348407,238120,0446606324,0
348408,238120,0446607657,0
348409,238120,0446607711,0
348411,238120,0446608890,0
348414,238120,0446611085,0
348416,238120,0446611778,0
348428,238120,0449005615,0
348438,238120,0449907481,0
348441,238120,0449910237,0
348454,238120,0451169514,0
348482,238120,0452260116,0
348483,238120,0452264464,0
348484,238120,0452268060,0
348489,238120,0452280362,0
348490,238120,0452282195,0
348492,238120,0452282829,0
348541,238120,0553268880,0
348546,238120,0553272535,0
348547,238120,0553275976,0
348554,238120,0553280414,0
348559,238120,0553296981,0
348569,238120,055356451X,0
348571,238120,0553580221,0
348580,238120,0590353403,0
348581,238120,059035342X,0
348628,238120,0670892963,0
348634,238120,0671002481,0
348643,238120,0671021001,0
348652,238120,0671510053,0
348659,238120,0671568175,0
348671,238120,067169507X,0
348691,238120,0671741195,0
348701,238120,0671867091,0
348709,238120,0671886665,0
348727,238120,0679429220,0
348733,238120,0679439382,0
348738,238120,0679442790,0
348756,238120,0679731725,0
348757,238120,0679734775,0
348759,238120,0679735771,0
348769,238120,067976397X,0
348770,238120,067976402X,0
348772,238120,0679772677,0
348775,238120,0679781587,0
348800,238120,068484477X,0
348812,238120,0684867621,0
348814,238120,0684872153,0
348817,238120,0684874350,0
348833,238120,0688177751,0
348850,238120,0743206045,0
348864,238120,0743418174,0
348868,238120,0743439740,0
348869,238120,0743460529,0
348871,238120,0749397543,0
348878,238120,0767900383,0
348879,238120,0767902521,0
348882,238120,0767905202,0
348883,238120,0767905385,0
348889,238120,0767915054,0
348918,238120,0786881852,0
348930,238120,080410753X,0
348931,238120,0804111359,0
348941,238120,0805059555,0
348966,238120,081297106X,0
348985,238120,0871136791,0
349019,238120,0971880107,0
349020,238120,140003065X,0
349021,238120,1400031354,0
349022,238120,1400034779,0
349062,238120,1573221937,0
349066,238120,1573229326,0
349083,238120,1592400876,0
349095,238125,0871136791,0
349105,238131,0553382195,0
349141,238170,0440211727,0
349144,238177,0316096199,0
349169,238179,0345413881,0
349207,238179,0446356832,0
349217,238179,0446606189,0
349218,238179,0446608262,0
349219,238179,0446608602,0
349220,238179,0446611778,0
349221,238179,0446611808,0
349222,238179,0446612790,0
349285,238184,0553268880,0
349395,238194,0440226430,0
349418,238222,0375504397,0
349425,238222,0425192725,0
349427,238222,0446527785,0
349440,238222,0670892963,0
349514,238235,0671042858,0
349566,238257,0743237188,0
349573,238276,0425167313,0
349580,238290,044021145X,0
349603,238300,0373484410,0
349633,238319,0449221512,0
349648,238321,0440222656,0
349650,238321,0812550706,0
349666,238339,0451169530,0
349669,238339,0802139256,0
349670,238339,0804111359,0
349701,238350,0446610100,0
349765,238419,0373484429,0
349776,238419,0440211727,0
349787,238419,0515133973,0
349822,238456,081297106X,0
349823,238456,140003065X,0
349826,238458,0684867621,0
349862,238461,0786867647,0
349875,238461,0894805770,0
349896,238462,0552998486,0
349910,238472,0345353145,0
349955,238475,0671041789,0
349956,238475,0684853515,0
349957,238475,0684867621,0
349958,238475,0743457358,0
349982,238489,0552124753,0
350007,238508,0971880107,0
350020,238524,0767902521,0
350028,238526,0060934417,0
350029,238526,0060976845,0
350040,238526,0140254544,0
350041,238526,014028009X,0
350052,238526,0312976275,0
350053,238526,0312978383,0
350054,238526,0312980159,0
350062,238526,0345337662,0
350064,238526,0345370775,0
350065,238526,0345370805,0
350069,238526,0345386132,0
350072,238526,034540288X,0
350073,238526,0345413350,0
350121,238526,0399141146,0
350127,238526,0425119653,0
350129,238526,0425145638,0
350132,238526,0425151867,0
350149,238526,044021145X,0
350151,238526,0440217563,0
350152,238526,044022165X,0
350154,238526,0440226104,0
350155,238526,0440226430,0
350157,238526,0440241073,0
350167,238526,0446608815,0
350168,238526,0446608955,0
350169,238526,0446609943,0
350182,238526,0451167317,0
350208,238526,0553275976,0
350209,238526,0553279912,0
350210,238526,0553280414,0
350216,238526,0553569910,0
350217,238526,0553571885,0
350220,238526,0553579754,0
350227,238526,059035342X,0
350235,238526,0670892963,0
350257,238526,0671867091,0
350258,238526,0671894455,0
350259,238526,0679734775,0
350265,238526,0684874350,0
350271,238526,0743418204,0
350272,238526,0743437640,0
350308,238526,155874262X,0
350311,238526,1559029838,0
350321,238527,0064400557,0
350335,238528,0812550706,0
350357,238540,0345370775,0
350366,238540,043935806X,0
350368,238540,0440204887,0
350372,238540,0553375407,0
350398,238541,006101351X,0
350442,238541,0345384350,0
350463,238541,038542471X,0
350464,238541,0385424728,0
350465,238541,0385424736,0
350494,238541,0440211727,0
350497,238541,0440220602,0
350498,238541,0440222656,0
350503,238541,0446608955,0
350511,238541,0449910237,0
350512,238541,0451170385,0
350515,238541,0451186362,0
350521,238541,0452269571,0
350537,238541,0553580191,0
350539,238541,0553582747,0
350554,238541,0671042858,0
350599,238541,080410753X,0
350601,238541,080411109X,0
350641,238541,1573221937,0
350642,238541,1573225789,0
350644,238541,1573227331,0
350670,238545,0060976845,0
350671,238545,006101351X,0
350686,238545,0312278586,0
350688,238545,0312924585,0
350699,238545,0345313860,0
350703,238545,0345337662,0
350706,238545,0345350499,0
350716,238545,0380002930,0
350717,238545,0380018179,0
350730,238545,0425092917,0
350731,238545,042510107X,0
350732,238545,0425109720,0
350742,238545,0440211727,0
350744,238545,044022165X,0
350745,238545,0440222656,0
350747,238545,0440225701,0
350748,238545,0440241073,0
350756,238545,044651652X,0
350768,238545,0451176464,0
350774,238545,0451524934,0
350787,238545,0553275976,0
350794,238545,0553579606,0
350795,238545,0553580221,0
350819,238545,0609610597,0
350820,238545,0671042572,0
350834,238545,0679429220,0
350835,238545,0679446486,0
350865,238545,1558744150,0
350894,238557,0060987529,0
350895,238557,0060987561,0
350938,238557,0312195516,0
350942,238557,0312422156,0
350955,238557,0316777722,0
351008,238557,0375727345,0
351015,238557,0380778556,0
351019,238557,0380789019,0
351020,238557,0380789035,0
351028,238557,0385486812,0
351029,238557,0385720106,0
351041,238557,0425180638,0
351056,238557,044021145X,0
351071,238557,0446356832,0
351074,238557,0446365505,0
351075,238557,044651652X,0
351082,238557,0446611085,0
351112,238557,0452282152,0
351119,238557,0515133302,0
351137,238557,0553282476,0
351151,238557,0553582143,0
351168,238557,0671568175,0
351216,238557,0786817070,0
351218,238557,0786867647,0
351219,238557,0786881852,0
351225,238557,080411109X,0
351264,238557,0971880107,0
351320,238568,014029628X,0
351348,238607,002542730X,0
351350,238607,0060740450,0
351351,238607,0060987103,0
351352,238607,0060987529,0
351355,238607,0064407675,0
351357,238607,0151008116,0
351361,238607,0375727132,0
351362,238607,038542017X,0
351368,238607,0452282152,0
351371,238607,0553573403,0
351377,238607,0767900383,0
351389,238610,043935806X,0
351399,238613,002542730X,0
351407,238613,0142001805,0
351408,238613,0312195516,0
351411,238613,0316666343,0
351419,238613,0345337662,0
351422,238613,0345369947,0
351425,238613,0345413369,0
351436,238613,0380789019,0
351445,238613,0399141146,0
351446,238613,0440204194,0
351447,238613,0440211263,0
351449,238613,0440224624,0
351450,238613,0440235162,0
351451,238613,0440235596,0
351463,238613,0452282195,0
351471,238613,0553582755,0
351489,238613,0786867647,0
351502,238613,1573229326,0
351508,238617,0385498802,0
351512,238617,0440204887,0
351517,238617,0671743058,0
351521,238617,1582430543,0
351629,238639,0345334531,0
351636,238639,0399146431,0
351640,238639,0451183665,0
351687,238647,0679429220,0
351693,238652,0449003795,0
351712,238677,0140119906,0
351736,238699,0060976845,0
351885,238699,0373825013,0
351913,238699,044022103X,0
351936,238699,0515118656,0
351941,238699,0515126772,0
351946,238699,0515135062,0
351948,238699,055321313X,0
351952,238699,0553295977,0
351964,238699,0671038184,0
352069,238731,0671038184,0
352096,238739,0345353145,0
352120,238754,0671027360,0
352151,238773,0316693286,0
352170,238779,0385504209,0
352171,238779,0385722206,0
352176,238779,0440224764,0
352178,238779,0553579606,0
352182,238779,067976397X,0
352184,238779,0679781587,0
352197,238781,0060008032,0
352211,238781,0060930535,0
352212,238781,0060959037,0
352213,238781,0060987561,0
352236,238781,0061097101,0
352239,238781,006109921X,0
352243,238781,0064400557,0
352256,238781,0070212570,0
352260,238781,014023313X,0
352262,238781,014025448X,0
352263,238781,0140254544,0
352274,238781,0141000198,0
352275,238781,0142000205,0
352281,238781,0156628708,0
352291,238781,0312195516,0
352293,238781,0312278586,0
352304,238781,0312971125,0
352306,238781,0312976275,0
352307,238781,0312980159,0
352308,238781,0312983271,0
352309,238781,031298328X,0
352311,238781,0312986343,0
352312,238781,0316096199,0
352316,238781,0316601950,0
352317,238781,0316666343,0
352318,238781,0316781010,0
352324,238781,0345337662,0
352338,238781,0345446860,0
352503,238781,0373218036,0
352504,238781,0373218192,0
352567,238781,0373244487,0
352645,238781,0373484224,0
352646,238781,0373484232,0
352648,238781,0373484429,0
352747,238781,0373825013,0
352828,238781,0375727132,0
352829,238781,0375727345,0
352830,238781,0380002930,0
352841,238781,0380711931,0
352862,238781,0380789035,0
352865,238781,038079487X,0
352908,238781,0385335482,0
352909,238781,0385335830,0
352910,238781,0385335881,0
352915,238781,0385472943,0
352923,238781,0394820371,0
352932,238781,0399143947,0
352945,238781,042513699X,0
352969,238781,0440202043,0
352979,238781,0440211263,0
352993,238781,0440224594,0
352994,238781,0440224624,0
352997,238781,0440226104,0
352999,238781,0440226430,0
353003,238781,0440235162,0
353011,238781,0440241162,0
353024,238781,0440439884,0
353029,238781,0440498058,0
353057,238781,0446364193,0
353067,238781,0446516538,0
353086,238781,0446604801,0
353088,238781,0446606812,0
353090,238781,0446607657,0
353092,238781,0446609943,0
353093,238781,0446610542,0
353094,238781,0446611212,0
353095,238781,0446611808,0
353115,238781,0449223612,0
353120,238781,0449912558,0
353140,238781,0451209907,0
353147,238781,0452282829,0
353181,238781,0515128554,0
353182,238781,0515131229,0
353184,238781,051513287X,0
353185,238781,0515133973,0
353225,238781,0553268880,0
353229,238781,0553279378,0
353230,238781,0553279912,0
353232,238781,0553280368,0
353234,238781,0553282476,0
353262,238781,055356160X,0
353290,238781,0553582658,0
353359,238781,0670892963,0
353376,238781,067102423X,0
353386,238781,0671038184,0
353441,238781,0671867091,0
353452,238781,0679746048,0
353456,238781,0679781587,0
353492,238781,0743206045,0
353495,238781,0743225406,0
353505,238781,0743418174,0
353511,238781,0743437640,0
353528,238781,0767905202,0
353529,238781,0767905385,0
353544,238781,0786817070,0
353558,238781,080410753X,0
353648,238781,0842329129,0
353649,238781,0842329242,0
353817,238781,1559029838,0
353841,238781,1576737330,0
353879,238782,0553279912,0
353882,238788,0140280553,0
353883,238788,0439064864,0
353887,238788,0553375407,0
353892,238796,0671743058,0
353966,238849,0140298479,0
353978,238849,0375400117,0
353987,238849,0399147195,0
353997,238849,0449219461,0
354016,238849,0553271636,0
354018,238849,0553279912,0
354091,238864,0060976845,0
354092,238864,0060987561,0
354098,238864,0091867770,0
354147,238864,0316602051,0
354149,238864,0316776963,0
354188,238864,0345313860,0
354189,238864,0345337662,0
354191,238864,034538475X,0
354192,238864,0345397819,0
354204,238864,0375400117,0
354216,238864,0385503857,0
354229,238864,0451524934,0
354233,238864,0552124753,0
354305,238864,0679439382,0
354320,238864,0743224574,0
354326,238864,0743418174,0
354344,238864,0749397543,0
354390,238864,1558743669,0
354391,238864,1558745157,0
354392,238864,1573229725,0
354533,238890,0553273914,0
354534,238890,0671021001,0
354563,238915,044023722X,0
354702,238961,0439139600,0
354709,238961,0440439884,0
354822,238961,0671027344,0
354954,238961,1558744630,0
354974,238966,067976402X,0
354979,238967,0425146413,0
354982,238969,0553582755,0
354986,238982,0671510053,0
355024,239015,0971880107,0
355032,239020,014028009X,0
355059,239020,068484267X,0
355065,239020,080410753X,0
355071,239020,0971880107,0
355074,239023,0743437640,0
355084,239033,0345384350,0
355108,239063,0373218192,0
355125,239063,0553578693,0
355151,239067,0345348109,0
355152,239067,0345427637,0
355156,239067,044021145X,0
355157,239067,0440224624,0
355162,239067,0553282476,0
355163,239067,0553572997,0
355166,239067,067976402X,0
355188,239073,0679442790,0
355199,239074,0452282195,0
355201,239074,0553582755,0
355209,239081,0312291639,0
355299,239141,0425182878,0
355301,239141,0553289411,0
355313,239147,0345386132,0
355315,239147,0345404769,0
355382,239195,042516098X,0
355385,239200,0440241073,0
355479,239244,0385730586,0
355510,239295,0553571885,0
355540,239330,0375702709,0
355549,239345,0375707972,0
355625,239413,0060987529,0
355634,239413,0380789035,0
355782,239431,0971880107,0
355786,239437,0156007754,0
355795,239449,002542730X,0
355810,239449,0345413350,0
355821,239449,044021145X,0
355824,239449,044023722X,0
355825,239449,0440241537,0
355832,239449,0449219461,0
355877,239449,0971880107,0
355905,239467,0553268880,0
355955,239468,0425162443,0
355997,239481,0140244824,0
356023,239486,0316777722,0
356036,239486,0440998050,0
356055,239486,0971880107,0
356118,239503,0375706771,0
356134,239532,0451208765,0
356150,239535,0345337662,0
356164,239535,038079487X,0
356166,239535,0385335482,0
356178,239535,0449005615,0
356179,239535,0449907481,0
356180,239535,0449910237,0
356225,239546,055356160X,0
356226,239546,0671867091,0
356256,239552,0971880107,0
356262,239554,0316089699,0
356265,239554,0345413350,0
356266,239554,0345443284,0
356274,239554,0425167313,0
356277,239554,0671003755,0
356278,239554,0671027360,0
356281,239554,0767905180,0
356296,239564,0671741195,0
356300,239567,0971880107,0
356335,239584,0060391626,0
356380,239584,0312243022,0
356389,239584,0316601950,0
356397,239584,0345350499,0
356401,239584,0345416260,0
356455,239584,0385503857,0
356457,239584,0385504209,0
356467,239584,0425167313,0
356473,239584,0440217563,0
356514,239584,0679439382,0
356550,239584,0871136791,0
356562,239584,1400034779,0
356610,239594,0060934417,0
356673,239594,0312983867,0
356674,239594,0316168815,0
356678,239594,0345313860,0
356697,239594,0385503857,0
356699,239594,038572179X,0
356804,239594,0971880107,0
356805,239594,1400031044,0
356808,239594,1400034779,0
356909,239609,0380789035,0
356947,239623,067976402X,0
356978,239626,0316602051,0
356995,239626,0425177173,0
356997,239626,0440241073,0
357032,239626,0743225406,0
357143,239670,006092988X,0
357146,239670,0061097314,0
357191,239688,0553582755,0
357231,239705,0060959037,0
357233,239708,0060938455,0
357236,239708,0316666343,0
357244,239718,0312195516,0
357263,239736,0440213525,0
357295,239740,0345439104,0
357296,239740,044023722X,0
357407,239783,0440211263,0
357446,239788,0425182878,0
357505,239808,0345353145,0
357509,239808,0446608262,0
357518,239821,0786890436,0
357543,239841,1573225789,0
357554,239842,0425172546,0
357555,239842,0425184226,0
357561,239842,1573225517,0
357564,239844,0743211375,0
357621,239912,0316769487,0
357628,239914,0671708635,0
357657,239958,0064400557,0
357702,240024,0440234743,0
357703,240024,0971880107,0
357724,240035,0060175400,0
357733,240035,0316096199,0
357734,240035,0316666343,0
357737,240035,0345384350,0
357747,240035,0345447840,0
357760,240035,0385265700,0
357773,240035,0425121259,0
357779,240035,042513525X,0
357780,240035,0425136981,0
357781,240035,0425140032,0
357783,240035,0425153975,0
357785,240035,0425162443,0
357786,240035,0425172546,0
357791,240035,044021145X,0
357810,240035,0449006522,0
357816,240035,0451163966,0
357820,240035,0451170385,0
357826,240035,0553211404,0
357827,240035,0553213105,0
357834,240035,0553572997,0
357837,240035,0553580221,0
357842,240035,0671002481,0
357853,240035,0671743058,0
357855,240035,0671894455,0
357864,240035,0805063897,0
357879,240035,1573229326,0
357885,240046,0060096195,0
357906,240051,0345397819,0
357913,240051,0385493800,0
357914,240051,0385504209,0
357963,240051,0671758896,0
358010,240051,0971880107,0
358033,240062,0971880107,0
358065,240098,0312201656,0
358066,240098,0380718340,0
358068,240098,0440211727,0
358168,240113,014025448X,0
358172,240113,0312265859,0
358173,240113,0312306326,0
358175,240113,0312966970,0
358176,240113,0312971346,0
358177,240113,0312980140,0
358184,240113,0425132048,0
358185,240113,042516098X,0
358190,240113,0449005615,0
358197,240113,0553582143,0
358214,240118,067976397X,0
358232,240131,0316601950,0
358233,240131,0316666343,0
358235,240131,0345339681,0
358239,240131,0385484518,0
358240,240131,0385508042,0
358241,240131,0385508417,0
358247,240131,0446516538,0
358249,240131,0446604801,0
358250,240131,0446605239,0
358256,240131,0553271636,0
358258,240131,0553280368,0
358267,240131,0671888587,0
358351,240144,014100018X,0
358354,240144,0142001740,0
358382,240144,0312278586,0
358398,240144,0312966091,0
358426,240144,0345413369,0
358514,240144,0385504209,0
358559,240144,0399149155,0
358579,240144,0425157539,0
358580,240144,0425158632,0
358619,240144,0439404371,0
358657,240144,0440234743,0
358772,240144,0515118656,0
358809,240144,0553273914,0
358814,240144,0553282476,0
358819,240144,0553569910,0
358837,240144,0553578022,0
358859,240144,0671001795,0
358862,240144,0671011375,0
358863,240144,0671014919,0
358868,240144,0671028367,0
358911,240144,067976402X,0
358923,240144,068484477X,0
358946,240144,0743211375,0
358951,240144,0743418131,0
358977,240144,0786890436,0
359083,240144,0971880107,0
359084,240144,1400031354,0
359085,240144,1400034779,0
359209,240177,0316769487,0
359210,240177,034538475X,0
359215,240177,0451208765,0
359225,240190,0451204530,0
359256,240209,031298328X,0
359307,240219,038079487X,0
359317,240219,0385335482,0
359357,240219,076790592X,0
359360,240219,1558743669,0
359372,240223,0812550706,0
359381,240224,0446603929,0
359382,240224,0446604801,0
359389,240224,0553564528,0
359422,240225,0451166892,0
359461,240235,0312306326,0
359468,240236,0345313860,0
359509,240258,0451526503,0
359557,240258,1559029838,0
359566,240267,0060502258,0
359571,240267,006109921X,0
359574,240267,0142000205,0
359575,240267,0312195516,0
359577,240267,0312966091,0
359585,240267,0373484003,0
359586,240267,0375727345,0
359589,240267,0425154092,0
359605,240267,0449221504,0
359609,240267,0451166892,0
359616,240267,0515131229,0
359618,240267,0553280368,0
359620,240267,0553580191,0
359621,240267,0553582143,0
359639,240272,0385335482,0
359648,240275,0345443284,0
359649,240275,0375726403,0
359689,240295,0971880107,0
359728,240318,0553282476,0
359754,240327,0446611778,0
359759,240330,0553250426,0
359762,240330,0767902521,0
359764,240331,0425147584,0
359765,240331,0451160525,0
359768,240332,0679429220,0
359772,240333,0312201656,0
359784,240333,0440211727,0
359786,240333,0670892963,0
359789,240333,0684833395,0
359790,240333,0684872153,0
359791,240333,0743225406,0
359799,240335,0971880107,0
359804,240348,038079487X,0
359806,240348,0385335881,0
359807,240348,0385336179,0
359810,240348,067976397X,0
359811,240348,068484477X,0
359830,240367,0380731851,0
359833,240367,0440224764,0
359864,240370,044021145X,0
359865,240370,0440211727,0
359888,240370,0684833395,0
359906,240375,042513525X,0
359917,240375,0971880107,0
359931,240394,0140244824,0
359946,240400,0440222656,0
359951,240401,0062502182,0
359981,240401,0440224764,0
360011,240401,0671027360,0
360095,240401,1573229326,0
360204,240403,0439404371,0
360206,240403,0440222656,0
360214,240403,0451170385,0
360287,240403,0842329129,0
360299,240403,0971880107,0
360399,240441,0380731851,0
360401,240441,0671028367,0
360408,240445,0425172546,0
360414,240454,0140067477,0
360495,240490,0446610038,0
360496,240490,0446611212,0
360497,240490,0553574574,0
360499,240490,0671867172,0
360505,240495,0380789019,0
360509,240495,0440498058,0
360511,240495,0452280621,0
360518,240510,0971880107,0
360522,240515,0671021001,0
360546,240531,0316769487,0
360550,240541,0060987103,0
360743,240548,0446516538,0
360758,240567,0060740450,0
360763,240567,0061097314,0
360782,240567,0312966091,0
360899,240567,0553271636,0
360922,240567,0743235150,0
360923,240567,0743237188,0
360959,240568,0060391626,0
360963,240568,0060930535,0
360966,240568,0060987561,0
360969,240568,0140244824,0
360970,240568,0142000205,0
360976,240568,0312195516,0
360995,240568,0316096199,0
361003,240568,0316789089,0
361009,240568,0345443284,0
361014,240568,0375703063,0
361015,240568,0375707972,0
361016,240568,0380730138,0
361023,240568,0385720106,0
361030,240568,0425167313,0
361042,240568,0446359866,0
361046,240568,0446605239,0
361059,240568,0451202341,0
361073,240568,0452282829,0
361091,240568,0671003755,0
361122,240568,0679442790,0
361130,240568,0743418174,0
361131,240568,0743418204,0
361159,240568,081297106X,0
361206,240601,0142001430,0
361210,240601,0786817070,0
361250,240630,0440241073,0
361254,240635,0425189864,0
361260,240643,0060934417,0
361264,240643,014025448X,0
361265,240643,0142001740,0
361266,240643,0142004235,0
361271,240643,0316666343,0
361275,240643,0375726403,0
361278,240643,0385504209,0
361279,240643,042510687X,0
361293,240643,0671027360,0
361300,240643,0802139256,0
361335,240663,0671693816,0
361357,240677,0375725784,0
361382,240686,0446610038,0
361482,240710,0060987529,0
361484,240710,0156007754,0
361486,240710,0316666343,0
361513,240710,0688177751,0
361561,240745,044022103X,0
361565,240747,0689817851,0
361589,240756,0373218192,0
361653,240756,051513628X,0
361658,240756,0553564528,0
361669,240756,0786868716,0
361757,240790,0805063897,0
361805,240829,014028009X,0
361809,240829,0312195516,0
361812,240829,0312995423,0
361813,240829,0316601950,0
361814,240829,0316666343,0
361815,240829,0316776963,0
361816,240829,0345391055,0
361836,240829,0385484518,0
361837,240829,0385504209,0
361838,240829,0425109720,0
361843,240829,043935806X,0
361846,240829,0440220602,0
361847,240829,0440221315,0
361848,240829,0440221471,0
361851,240829,044651652X,0
361861,240829,0515128546,0
361863,240829,0670894605,0
361865,240829,0671027360,0
361876,240829,0743437640,0
361878,240829,0786868716,0
361901,240842,0345339703,0
361930,240882,0743437802,0
361939,240883,0374100128,0
361945,240883,0385505833,0
361980,240887,0345339738,0
362031,240897,155874262X,0
362034,240905,0552124753,0
362041,240906,0345353145,0
362072,240906,0440211727,0
362074,240906,0446604402,0
362076,240906,0449219461,0
362105,240917,0440220602,0
362107,240918,0316602051,0
362109,240918,0399145087,0
362118,240926,0670892963,0
362121,240930,0971880107,0
362138,240951,0767900383,0
362165,240965,037570504X,0
362174,240977,014023313X,0
362250,241012,0971880107,0
362264,241033,0440211727,0
362270,241033,0671568175,0
362273,241033,0842329129,0
362290,241042,014028009X,0
362363,241042,0688177751,0
362389,241051,0743457358,0
362460,241086,0971880107,0
362469,241087,0671042572,0
362474,241096,0451183665,0
362498,241143,0679446486,0
362505,241146,0446610100,0
362533,241178,0316601950,0
362566,241193,0452282195,0
362578,241198,0425092917,0
362995,241199,0449221504,0
363051,241204,0385720920,0
363066,241204,0553569031,0
363076,241204,0688177859,0
363112,241204,0971880107,0
363139,241211,0345441036,0
363176,241239,0060392452,0
363177,241239,0060929871,0
363190,241239,0452282314,0
363249,241265,0316168815,0
363347,241289,0671027360,0
363348,241291,0670894605,0
363368,241305,0140042598,0
363380,241305,0316776963,0
363383,241305,039592720X,0
363421,241306,0345384350,0
363424,241306,0345422317,0
363452,241306,0425119653,0
363460,241306,044021145X,0
363461,241306,0440213525,0
363462,241306,0440220602,0
363464,241306,0440234743,0
363469,241306,0446356832,0
363471,241306,0446605409,0
363472,241306,0446608890,0
363497,241306,0553268880,0
363540,241306,1558744630,0
363556,241326,0312144075,0
363560,241332,014100018X,0
363561,241332,0345446860,0
363562,241332,0375700757,0
363574,241339,0330375253,0
363601,241357,0312952716,0
363602,241357,0316096199,0
363609,241357,0440222656,0
363614,241357,0553573136,0
363619,241357,080411109X,0
363630,241367,0070212570,0
363660,241367,1558743669,0
363679,241398,0140177396,0
363681,241401,0440224764,0
363684,241401,0671042858,0
363700,241414,0425152251,0
363705,241414,0553586122,0
363712,241414,1558743669,0
363713,241414,1558745157,0
363721,241432,0312995423,0
363808,241441,0066214122,0
363810,241441,0399149155,0
363812,241441,0446608815,0
363814,241441,0446609404,0
363848,241491,0312274920,0
363851,241491,1400031354,0
363852,241491,1400031362,0
363864,241495,0679781587,0
363866,241500,0590353403,0
363874,241503,0671510053,0
363933,241527,0316769487,0
363944,241531,0060987103,0
363982,241544,0440235162,0
363983,241545,0971880107,0
364011,241548,0316601950,0
364025,241548,0345339681,0
364026,241548,0345339703,0
364027,241548,0345339711,0
364028,241548,0345339738,0
364030,241548,0345342968,0
364052,241548,0345384350,0
364056,241548,0345391055,0
364062,241548,0345402871,0
364077,241548,0375703063,0
364101,241548,0425121259,0
364106,241548,0425143325,0
364107,241548,0425147517,0
364109,241548,042516098X,0
364111,241548,0425172996,0
364119,241548,044021145X,0
364120,241548,0440211727,0
364121,241548,0440213525,0
364125,241548,0440220602,0
364128,241548,0440224764,0
364133,241548,0440234743,0
364137,241548,0440414806,0
364153,241548,0449003795,0
364159,241548,0451156609,0
364167,241548,0451183665,0
364169,241548,0451184963,0
364170,241548,0451186362,0
364193,241548,0515124214,0
364215,241548,0553564935,0
364223,241548,0553572997,0
364239,241548,0671525743,0
364268,241548,0767900383,0
364376,241548,1400034779,0
364434,241565,0385504209,0
364439,241565,0440215625,0
364442,241565,0446606189,0
364477,241579,0452264464,0
364483,241591,044023722X,0
364484,241591,0671510053,0
364495,241597,0060987561,0
364505,241597,0515127833,0
364526,241614,0060929871,0
364529,241614,0060938455,0
364530,241614,0060987561,0
364532,241614,0140244824,0
364533,241614,014028009X,0
364535,241614,0142000205,0
364541,241614,0312195516,0
364548,241614,0345337662,0
364552,241614,0345443284,0
364559,241614,0375706771,0
364560,241614,0375707972,0
364561,241614,0375727345,0
364566,241614,0380730138,0
364573,241614,0385490445,0
364574,241614,038549081X,0
364579,241614,0385498802,0
364580,241614,0385720106,0
364590,241614,0425162443,0
364605,241614,0451524934,0
364607,241614,0452260116,0
364608,241614,0452269571,0
364611,241614,0452282829,0
364619,241614,0553213105,0
364620,241614,0553272535,0
364628,241614,0670030643,0
364631,241614,0671003755,0
364632,241614,0671038184,0
364633,241614,0671510053,0
364653,241614,0679746048,0
364655,241614,067976402X,0
364658,241614,0679781587,0
364659,241614,0684833395,0
364661,241614,0743224574,0
364670,241614,080410753X,0
364728,241629,0099387913,0
364730,241633,0373484003,0
364739,241641,038542471X,0
364752,241648,0345443284,0
364760,241654,0440236673,0
364774,241666,0060915544,0
364820,241666,0345422317,0
364847,241666,0385504209,0
364894,241666,0425155404,0
