StoreId,Name,PhoneNumber,Longitude,Latitude,Address,Amenities,AmenitiesCarto,StoreNameUrl,Url,CL,WA,WF,CD,DR,LB,GO,FZ,XO,LU,RW,PS,CS,MX,VS,NB,SQ,EM,BA,WT,hrs24,DT,AmeOther
1006441,Broadway &amp; Dyckman,212-304-3632,-73.927287,40.865721,"""4761 Broadway"",""New York, NY 10040""","{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'SQ': u'tbd', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>tbd<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/1006441/broadway-dyckman-4761-broadway-new-york-ny-10040-us"">Broadway &amp; Dyckman</a>",https://www.starbucks.com/store-locator/store/1006441/broadway-dyckman-4761-broadway-new-york-ny-10040-us,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,
15674,76th &amp; Second,212-472-0653,-73.956828,40.771213,"""1449 Second Avenue"",""New York, NY 10021""","{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15674/76-th-second-1449-second-avenue-new-york-ny-100212904-us"">76th &amp; Second</a>",https://www.starbucks.com/store-locator/store/15674/76-th-second-1449-second-avenue-new-york-ny-100212904-us,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
10927,"Fort Lee, Route 4 E",2015920765,-73.97497,40.86374,"""2215 SR-4 East"",""Fort Lee, NJ 07024""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DT': u'Drive-Through', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Drive-Through<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/10927/fort-lee-route-4-e-2215-sr-4-east-fort-lee-nj-07024-us"">Fort Lee, Route 4 E</a>",https://www.starbucks.com/store-locator/store/10927/fort-lee-route-4-e-2215-sr-4-east-fort-lee-nj-07024-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,
8795,75th &amp; First,212-472-7784,-73.954631,40.770031,"""1445 First Avenue"",""New York, NY 10021""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/8795/75-th-first-1445-first-avenue-new-york-ny-100213002-us"">75th &amp; First</a>",https://www.starbucks.com/store-locator/store/8795/75-th-first-1445-first-avenue-new-york-ny-100213002-us,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
15083,70th &amp; Broadway,2124961551,-73.982476,40.777645,"""2045 Broadway"",""New York, NY 10023""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15083/70-th-broadway-2045-broadway-new-york-ny-100233702-us"">70th &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/15083/70-th-broadway-2045-broadway-new-york-ny-100233702-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
15692,181st &amp; Fort Washington,212-927-4272,-73.938421,40.851,"""803 W 181st St"",""New York, NY 10033""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15692/181-st-fort-washington-803-w-181-st-st-new-york-ny-100334516-us"">181st &amp; Fort Washington</a>",https://www.starbucks.com/store-locator/store/15692/181-st-fort-washington-803-w-181-st-st-new-york-ny-100334516-us,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
18042,168th &amp; Broadway,917-521-0342,-73.939822,40.84135,"""4001 Broadway"",""New York, NY 10032""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/18042/168-th-broadway-4001-broadway-new-york-ny-100321508-us"">168th &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/18042/168-th-broadway-4001-broadway-new-york-ny-100321508-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
1006441,Broadway &amp; Dyckman,212-304-3632,-73.927287,40.865721,"""4761 Broadway"",""New York, NY 10040""","{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'SQ': u'tbd', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>tbd<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/1006441/broadway-dyckman-4761-broadway-new-york-ny-10040-us"">Broadway &amp; Dyckman</a>",https://www.starbucks.com/store-locator/store/1006441/broadway-dyckman-4761-broadway-new-york-ny-10040-us,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,
1013054,161st &amp; Morris Ave,6468599582,-73.91905,40.825604,"""260 East 161st Street"",""Bronx, NY 10451""","{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/1013054/161-st-morris-ave-260-east-161-st-street-bronx-ny-10451-us"">161st &amp; Morris Ave</a>",https://www.starbucks.com/store-locator/store/1013054/161-st-morris-ave-260-east-161-st-street-bronx-ny-10451-us,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,
1007323,Fordham Plaza,(718) 220-4920,-73.89027,40.860635,"""440 East Fordham Road"",""Bronx, NY 10458""","{u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CS': u'tbd - Coffee Scale', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>tbd - Coffee Scale<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/1007323/fordham-plaza-440-east-fordham-road-fordham-plaza-bronx-ny-10458"">Fordham Plaza</a>",https://www.starbucks.com/store-locator/store/1007323/fordham-plaza-440-east-fordham-road-fordham-plaza-bronx-ny-10458,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,
12556,"Target Riverdale T-1798"",""phoneNumber"":null,""coordinates"":{""latitude"":40.873234,""longitude"":-73.908728},""open"":true,""openStatusText"":""Open until 9:00 PM"",""addressLines"":[""40 W 225th St"",""Bronx, NY 10463""],""mop"":{""ready"":false,""wait"":null},""schedule"":[{""dayName"":""Today"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tomorrow"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Saturday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Sunday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Monday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tuesday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Wednesday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""}],""features"":[{""code"":""DR"",""name"":""Digital Rewards""},{""code"":""LB"",""name"":""LaBoulange""}],""slug"":""target-riverdale-t-1798-40-w-225-th-st-bronx-ny-104637016-us""},{""recommendation"":{},""id"":""14722"",""name"":""225th &amp; Kingsbridge Plaza",718-561-3749,-73.908516,40.873566,"""50 W. 225th Street"",""Bldg. K1"",""Bronx, NY 10468""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/12556/225-th-kingsbridge-plaza-50-w-225-th-street-bronx-ny-104681128-us"">Target Riverdale T-1798"",""phoneNumber"":null,""coordinates"":{""latitude"":40.873234,""longitude"":-73.908728},""open"":true,""openStatusText"":""Open until 9:00 PM"",""addressLines"":[""40 W 225th St"",""Bronx, NY 10463""],""mop"":{""ready"":false,""wait"":null},""schedule"":[{""dayName"":""Today"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tomorrow"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Saturday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Sunday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Monday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tuesday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Wednesday"",""hours"":""8:00 AM to 9:00 PM"",""open"":true,""holiday"":""""}],""features"":[{""code"":""DR"",""name"":""Digital Rewards""},{""code"":""LB"",""name"":""LaBoulange""}],""slug"":""target-riverdale-t-1798-40-w-225-th-st-bronx-ny-104637016-us""},{""recommendation"":{},""id"":""14722"",""name"":""225th &amp; Kingsbridge Plaza</a>",https://www.starbucks.com/store-locator/store/12556/225-th-kingsbridge-plaza-50-w-225-th-street-bronx-ny-104681128-us,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10906,Target Bronx Terminal T-2475,(718) 401-5651,-73.930388,40.81963,"""700 Exterior St"",""Bronx, NY 10451""","{u'LB': u'LaBoulange', u'DR': u'Digital Rewards'}",<ul>LaBoulange<li>Digital Rewards</ul>,"<a href=""https://www.starbucks.com/store-locator/store/10906/target-bronx-terminal-t-2475-700-exterior-st-bronx-ny-104512042-us"">Target Bronx Terminal T-2475</a>",https://www.starbucks.com/store-locator/store/10906/target-bronx-terminal-t-2475-700-exterior-st-bronx-ny-104512042-us,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18230,145th &amp; Bradhurst,212-690-7835,-73.942611,40.823382,"""301 W. 145th St."",""New York, NY 10039""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/18230/145-th-bradhurst-301-w-145-th-st-new-york-ny-100393159-us"">145th &amp; Bradhurst</a>",https://www.starbucks.com/store-locator/store/18230/145-th-bradhurst-301-w-145-th-st-new-york-ny-100393159-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
1007629,230th &amp; Broadway,646-455-9846,-73.905565,40.877558,"""171 W 230th St"",""Bronx, NY 10463""","{u'PS': u'Playbook Store System', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'MX': u'Music Experience'}",<ul>Playbook Store System<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/1007629/230-th-broadway-171-w-230-th-st-bronx-ny-10463-us"">230th &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/1007629/230-th-broadway-171-w-230-th-st-bronx-ny-10463-us,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,
6819,Acme - Fort Lee #1065,201-346-1188,-73.966174,40.856423,"""2160 Lemoine Ave"",""Fort Lee, NJ 07024""","{u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'BA': u'Bakery'}",<ul>My Starbucks Rewards<li>LaBoulange<li>Bakery</ul>,"<a href=""https://www.starbucks.com/store-locator/store/6819/acme-fort-lee-1065-2160-lemoine-ave-fort-lee-nj-070246002-us"">Acme - Fort Lee #1065</a>",https://www.starbucks.com/store-locator/store/6819/acme-fort-lee-1065-2160-lemoine-ave-fort-lee-nj-070246002-us,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,
16815,Lemoine Ave.,201 4617229,-73.970763,40.849513,"""1605 Lemoine Ave."",""Fort Lee, NJ 07024""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/16815/lemoine-ave-1605-lemoine-ave-whitman-plaza-fort-lee-nj-0702456"">Lemoine Ave.</a>",https://www.starbucks.com/store-locator/store/16815/lemoine-ave-1605-lemoine-ave-whitman-plaza-fort-lee-nj-0702456,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
6966,235th &amp; Johnson Ave,718-543-2348,-73.909973,40.885779,"""3503 Johnson Avenue"",""Bronx, NY 10463""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/6966/235-th-johnson-ave-3503-johnson-avenue-bronx-ny-104631602-us"">235th &amp; Johnson Ave</a>",https://www.starbucks.com/store-locator/store/6966/235-th-johnson-ave-3503-johnson-avenue-bronx-ny-104631602-us,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
13479,Fort Lee - Linwood Plaza,(201) 947-1112,-73.970419,40.861257,"""136-38 Linwood Plaza"",""Fort Lee, NJ 07024""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/13479/fort-lee-linwood-plaza-136-38-linwood-plaza-linwood-plaza-shopping-center"">Fort Lee - Linwood Plaza</a>",https://www.starbucks.com/store-locator/store/13479/fort-lee-linwood-plaza-136-38-linwood-plaza-linwood-plaza-shopping-center,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
1006910,"Manhattan College - Thomas Hall Stu"",""phoneNumber"":null,""coordinates"":{""latitude"":40.889111,""longitude"":-73.902411},""open"":true,""openStatusText"":""Open until 11:00 PM"",""addressLines"":[""4513 Manhattan College Pkwy"",""Bronx, NY 10471""],""mop"":{""ready"":false,""wait"":null},""schedule"":[{""dayName"":""Today"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tomorrow"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Saturday"",""hours"":""8:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Sunday"",""hours"":""9:00 AM to 10:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Monday"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tuesday"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Wednesday"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""}],""features"":[{""code"":""LB"",""name"":""LaBoulange""}],""slug"":""manhattan-college-thomas-hall-stu-4513-manhattan-college-pkwy-bronx-ny-104714004-us""},{""recommendation"":{},""id"":""10927"",""name"":""Fort Lee, Route 4 E",2015920765,-73.97497,40.86374,"""2215 SR-4 East"",""Fort Lee, NJ 07024""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DT': u'Drive-Through', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Drive-Through<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/1006910/fort-lee-route-4-e-2215-sr-4-east-fort-lee-nj-07024-us"">Manhattan College - Thomas Hall Stu"",""phoneNumber"":null,""coordinates"":{""latitude"":40.889111,""longitude"":-73.902411},""open"":true,""openStatusText"":""Open until 11:00 PM"",""addressLines"":[""4513 Manhattan College Pkwy"",""Bronx, NY 10471""],""mop"":{""ready"":false,""wait"":null},""schedule"":[{""dayName"":""Today"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tomorrow"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Saturday"",""hours"":""8:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Sunday"",""hours"":""9:00 AM to 10:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Monday"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tuesday"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Wednesday"",""hours"":""7:30 AM to 11:00 PM"",""open"":true,""holiday"":""""}],""features"":[{""code"":""LB"",""name"":""LaBoulange""}],""slug"":""manhattan-college-thomas-hall-stu-4513-manhattan-college-pkwy-bronx-ny-104714004-us""},{""recommendation"":{},""id"":""10927"",""name"":""Fort Lee, Route 4 E</a>",https://www.starbucks.com/store-locator/store/1006910/fort-lee-route-4-e-2215-sr-4-east-fort-lee-nj-07024-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,
7747,125th &amp; Adam Clayton,212-222-2872,-73.948637,40.809246,"""201 W. 125th Street"",""New York, NY 10027""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/7747/125-th-adam-clayton-201-w-125-th-street-new-york-ny-100274466-us"">125th &amp; Adam Clayton</a>",https://www.starbucks.com/store-locator/store/7747/125-th-adam-clayton-201-w-125-th-street-new-york-ny-100274466-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
12294,125th &amp; Lenox,917-492-2454,-73.945108,40.807809,"""77-83 West 125th Street"",""New York, NY 10027""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/12294/125-th-lenox-77-83-west-125-th-street-85-west-125-th-street-new"">125th &amp; Lenox</a>",https://www.starbucks.com/store-locator/store/12294/125-th-lenox-77-83-west-125-th-street-85-west-125-th-street-new,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
16503,Metropolitan Ave &amp; Wood Ave,718-319-1702,-73.861511,40.835395,"""1385 Metropolitan Avenue"",""Bronx, NY 10462""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/16503/metropolitan-ave-wood-ave-1385-metropolitan-avenue-bronx-ny-104627403-us"">Metropolitan Ave &amp; Wood Ave</a>",https://www.starbucks.com/store-locator/store/16503/metropolitan-ave-wood-ave-1385-metropolitan-avenue-bronx-ny-104627403-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10763,118th &amp; Frederick Douglas Blvd.,212-662-1239,-73.954495,40.805915,"""2195 Frederick Douglas Boulevard"",""New York, NY 10026""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/10763/118-th-frederick-douglas-blvd-2195-frederick-douglas-boulevard-new-york-ny-10026"">118th &amp; Frederick Douglas Blvd.</a>",https://www.starbucks.com/store-locator/store/10763/118-th-frederick-douglas-blvd-2195-frederick-douglas-boulevard-new-york-ny-10026,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
11157,114th &amp; Broadway,212-932-0300,-73.96491,40.807108,"""2929 Broadway"",""New York, NY 10025""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/11157/114-th-broadway-2929-broadway-new-york-ny-100257819-us"">114th &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/11157/114-th-broadway-2929-broadway-new-york-ny-100257819-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
